Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","004","Afghanistan","5910","Export quantity","21429.07","Coconuts, desiccated","2022","2022","t","294.28","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","004","Afghanistan","5922","Export value","21429.07","Coconuts, desiccated","2022","2022","1000 USD","280","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","004","Afghanistan","5610","Import quantity","21429.07","Coconuts, desiccated","2023","2023","t","291.25","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","004","Afghanistan","5622","Import value","21429.07","Coconuts, desiccated","2023","2023","1000 USD","327","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","004","Afghanistan","5910","Export quantity","21429.07","Coconuts, desiccated","2023","2023","t","5.53","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","004","Afghanistan","5922","Export value","21429.07","Coconuts, desiccated","2023","2023","1000 USD","5","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","004","Afghanistan","5610","Import quantity","01460","Coconuts, in shell","2015","2015","t","0.21","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","004","Afghanistan","5622","Import value","01460","Coconuts, in shell","2015","2015","1000 USD","1","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","004","Afghanistan","5910","Export quantity","01460","Coconuts, in shell","2015","2015","t","0.24","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","004","Afghanistan","5922","Export value","01460","Coconuts, in shell","2015","2015","1000 USD","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","004","Afghanistan","5610","Import quantity","01460","Coconuts, in shell","2016","2016","t","125.66","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","004","Afghanistan","5622","Import value","01460","Coconuts, in shell","2016","2016","1000 USD","150","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","004","Afghanistan","5910","Export quantity","01460","Coconuts, in shell","2016","2016","t","2.4","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","004","Afghanistan","5922","Export value","01460","Coconuts, in shell","2016","2016","1000 USD","5","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","004","Afghanistan","5610","Import quantity","01460","Coconuts, in shell","2018","2018","t","8353.1","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","004","Afghanistan","5622","Import value","01460","Coconuts, in shell","2018","2018","1000 USD","16746","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","004","Afghanistan","5910","Export quantity","01460","Coconuts, in shell","2018","2018","t","14.89","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","004","Afghanistan","5922","Export value","01460","Coconuts, in shell","2018","2018","1000 USD","19","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","004","Afghanistan","5610","Import quantity","01460","Coconuts, in shell","2019","2019","t","0.2","A","Official figure",""
"TCL","Crops and livestock products","004","Afghanistan","5622","Import value","01460","Coconuts, in shell","2019","2019","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","004","Afghanistan","5610","Import quantity","01460","Coconuts, in shell","2020","2020","t","1583","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","004","Afghanistan","5622","Import value","01460","Coconuts, in shell","2020","2020","1000 USD","2488","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","004","Afghanistan","5610","Import quantity","01460","Coconuts, in shell","2021","2021","t","3855.11","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","004","Afghanistan","5622","Import value","01460","Coconuts, in shell","2021","2021","1000 USD","6616","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","004","Afghanistan","5910","Export quantity","01460","Coconuts, in shell","2021","2021","t","5.17","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","004","Afghanistan","5922","Export value","01460","Coconuts, in shell","2021","2021","1000 USD","5","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","004","Afghanistan","5610","Import quantity","01460","Coconuts, in shell","2022","2022","t","637.27","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","004","Afghanistan","5622","Import value","01460","Coconuts, in shell","2022","2022","1000 USD","689","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","004","Afghanistan","5910","Export quantity","01460","Coconuts, in shell","2022","2022","t","1.09","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","004","Afghanistan","5922","Export value","01460","Coconuts, in shell","2022","2022","1000 USD","1","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","004","Afghanistan","5610","Import quantity","01460","Coconuts, in shell","2023","2023","t","711.47","X","Figure from international organizations","Estimated data using trading partners database"
